age,duration,previous,y
35,992,0,yes
57,61,0,no
46,117,0,no
49,189,0,no
47,19,0,no
49,112,0,no
45,508,0,no
52,12,0,no
26,124,0,no
37,240,0,no
20,285,0,no
51,80,0,no
70,220,0,no
57,487,0,no
57,986,0,no
31,156,1,no
38,100,0,no
53,34,0,no
38,117,0,no
33,226,0,no
49,464,0,no
29,1042,0,no
51,22,0,no
49,105,1,no
30,247,0,no
36,992,0,no
36,159,1,no
32,52,0,no
44,157,0,no
29,90,0,no
38,70,0,no
32,199,0,no
43,155,0,no
35,271,0,no
33,686,0,no
49,296,0,no
39,34,0,no
50,101,0,no
30,99,0,no
36,70,0,no
30,96,0,no
32,1239,0,no
35,92,4,no
55,764,0,no
52,161,0,no
37,79,0,no
47,1334,0,yes
33,57,0,no
28,637,0,yes
33,924,0,no
40,201,0,no
29,694,0,no
48,1025,0,yes
45,146,0,no
69,257,0,yes
51,278,0,no
37,101,0,no
33,137,1,no
31,172,0,no
78,238,2,no
40,235,0,no
46,16,0,no
36,295,0,no
56,73,0,no
36,36,1,no
33,679,0,no
28,194,0,no
32,446,0,no
56,131,0,no
32,257,1,yes
33,288,0,no
60,32,0,no
24,114,0,no
49,41,0,no
37,220,0,no
47,103,1,no
36,205,1,yes
42,295,0,no
25,692,0,no
55,89,0,no
38,181,0,no
35,148,0,no
44,118,0,no
32,188,0,no
29,388,0,no
60,474,0,no
40,142,0,no
43,64,0,no
32,192,0,no
26,29,0,no
47,239,0,no
42,1036,0,yes
34,257,0,no
33,226,0,no
54,150,0,no
49,248,0,no
27,257,0,no
58,647,0,no
47,330,0,no
59,200,0,no
23,254,0,no
39,597,0,yes
56,871,0,yes
54,39,0,no
43,132,0,no
36,146,0,no
51,208,0,no
30,195,0,no
31,551,0,no
35,371,0,no
44,108,0,no
34,189,0,no
36,59,0,no
31,239,0,no
59,353,0,no
55,217,0,no
56,41,0,no
60,211,0,no
27,173,0,no
31,298,1,no
51,78,0,no
56,52,0,no
40,34,0,no
56,325,0,yes
51,31,1,no
46,32,0,no
34,141,0,no
33,375,0,no
48,136,0,no
46,167,0,no
57,96,0,no
56,135,0,no
47,129,2,no
52,204,1,no
42,275,0,no
24,367,2,no
23,314,1,yes
34,174,0,no
42,273,0,no
30,7,0,no
52,85,0,no
55,110,0,no
36,541,0,no
36,189,0,no
31,101,0,no
39,73,0,no
36,59,0,no
40,13,0,no
34,12,0,no
37,120,0,no
41,594,0,no
48,82,0,no
46,152,0,no
34,409,0,no
32,234,0,no
36,94,0,no
35,181,0,no
39,333,0,no
57,485,0,no
28,328,0,no
36,156,1,no
24,669,1,yes
55,416,0,no
25,264,0,no
36,29,0,no
29,396,1,no
44,227,0,no
31,342,0,no
50,16,0,no
58,101,0,no
26,156,0,no
36,65,0,no
42,211,1,no
34,55,0,no
56,246,0,no
57,58,0,no
26,138,0,no
29,253,0,no
45,110,0,no
36,297,0,no
38,23,0,no
58,135,2,no
33,140,0,no
39,110,0,no
32,25,0,no
21,48,0,no
34,29,0,no
41,133,0,no
65,80,1,no
39,108,1,yes
34,528,0,no
32,106,0,no
54,54,0,no
63,273,0,no
34,151,0,no
44,418,0,no
33,41,0,no
37,178,2,yes
40,374,0,no
41,170,0,no
49,309,0,no
40,179,0,no
43,166,0,no
36,246,1,no
35,344,0,no
42,93,0,no
30,123,0,no
41,106,0,no
40,113,0,no
30,414,0,no
42,148,0,no
58,218,0,no
31,118,0,no
42,104,1,no
37,604,0,no
39,363,0,no
45,144,0,no
48,429,0,no
43,104,0,no
32,126,0,no
39,104,0,no
61,147,2,yes
35,180,0,no
44,41,0,no
31,101,0,no
31,196,1,no
41,158,0,no
29,314,0,no
38,293,0,no
49,501,0,no
31,90,0,no
42,133,0,no
42,149,0,no
31,126,0,no
52,140,0,no
40,236,0,no
46,409,0,no
34,91,0,no
31,196,0,no
55,413,0,no
40,151,0,no
35,589,0,no
34,210,0,no
40,148,0,no
47,258,0,no
53,477,0,no
43,1618,0,yes
45,225,0,no
36,128,0,no
31,84,0,no
41,219,0,no
31,66,0,no
27,155,0,no
53,925,1,yes
39,36,0,no
35,134,0,no
28,166,0,no
51,180,0,no
36,446,0,no
32,206,0,no
50,1275,0,yes
26,287,0,no
64,173,0,no
27,101,1,no
59,121,0,no
36,294,0,no
33,155,0,no
31,117,0,no
34,185,0,no
43,108,0,no
31,449,0,no
31,285,0,no
50,185,1,no
56,108,0,yes
31,0,0,no
33,148,1,no
20,615,0,yes
33,58,0,no
36,115,0,no
35,516,0,no
47,1014,0,no
35,184,1,no
45,157,0,no
41,82,0,no
36,82,0,no
35,228,0,no
33,262,0,no
58,666,0,no
48,211,0,no
47,903,1,yes
26,184,0,no
39,155,0,no
32,261,0,no
30,149,0,no
45,316,0,no
80,403,0,yes
33,155,0,no
35,218,0,no
34,82,0,no
59,95,0,no
57,51,0,no
60,63,2,no
32,205,1,yes
48,337,0,yes
31,233,0,no
57,135,0,no
37,195,0,no
37,229,0,no
44,730,0,no
42,455,0,no
29,188,0,no
52,241,0,no
29,630,0,yes
29,48,0,no
34,391,0,no
46,279,0,yes
48,171,0,no
30,120,1,no
48,1000,0,yes
29,305,0,no
52,80,0,no
31,357,0,no
46,187,0,no
58,317,0,no
58,277,0,no
38,143,0,no
58,98,0,no
25,172,0,no
37,166,0,no
45,93,0,no
33,728,0,yes
37,191,0,no
41,339,0,no
41,344,0,no
34,283,0,no
35,346,0,no
37,163,1,no
47,189,0,no
46,115,0,no
27,130,0,no
34,812,0,yes
62,68,1,no
55,150,0,no
36,196,0,no
33,739,0,no
30,263,2,yes
37,46,0,no
33,237,0,no
39,227,0,no
44,226,0,no
41,5,0,no
47,480,0,no
52,317,0,no
36,97,0,no
55,370,0,no
52,111,0,no
27,86,0,no
36,1735,0,no
29,26,0,no
42,20,0,no
33,265,3,yes
28,498,0,no
46,788,0,no
63,131,2,yes
56,302,0,no
46,75,0,no
48,196,0,no
31,815,2,yes
30,191,0,no
57,161,0,no
60,576,0,no
46,187,0,no
42,20,0,no
35,117,0,no
31,614,0,no
55,131,1,no
26,196,3,yes
31,322,1,no
31,350,0,no
31,359,0,no
47,65,0,no
43,94,0,no
64,67,0,no
46,236,0,no
33,737,0,yes
48,118,0,no
50,513,0,no
53,88,0,no
33,355,0,yes
37,131,0,no
40,91,0,no
45,623,0,no
45,122,0,no
49,195,0,no
32,93,0,no
29,1149,0,yes
29,71,0,no
36,133,0,no
35,81,0,no
34,317,0,no
51,85,0,no
33,72,0,no
49,145,1,no
48,335,0,no
36,264,0,no
31,149,1,no
54,191,0,no
54,337,0,yes
38,54,0,no
36,226,0,no
53,121,0,no
54,369,0,no
25,350,1,no
26,151,0,no
31,279,2,yes
32,75,0,no
42,126,0,no
35,2680,0,yes
54,225,0,no
29,1042,0,yes
45,264,0,no
44,147,1,no
30,102,1,no
29,364,0,no
36,231,0,no
58,439,0,no
54,54,0,no
32,114,0,no
32,61,0,no
55,1140,0,no
38,64,0,no
42,365,0,no
39,199,0,no
25,155,0,no
36,119,0,yes
46,134,0,no
32,1080,0,yes
39,481,0,no
53,545,0,no
85,140,0,yes
47,136,0,no
24,654,0,yes
49,87,0,no
38,124,0,no
57,1441,0,yes
30,127,1,no
52,953,0,yes
53,252,0,no
44,169,0,no
47,72,0,no
40,167,0,no
37,204,0,no
46,352,0,no
32,611,0,no
33,670,1,yes
46,268,0,no
32,355,0,no
51,102,0,no
33,122,0,no
30,274,0,no
48,60,0,no
37,76,0,no
60,481,1,yes
28,210,0,no
50,604,0,no
39,236,0,no
52,1171,0,yes
21,5,0,no
29,146,0,no
35,46,0,no
30,81,0,no
31,148,1,no
30,123,0,no
25,232,1,no
41,88,0,no
48,52,0,no
45,185,0,no
33,214,0,no
42,137,0,no
33,351,0,yes
52,506,0,yes
35,160,0,no
54,1992,0,no
32,158,1,no
33,439,0,no
34,126,0,no
33,249,0,no
31,537,0,yes
28,196,0,no
23,218,2,yes
35,515,0,no
45,79,0,no
37,137,1,no
30,72,0,no
29,449,1,yes
49,310,0,no
30,192,0,no
30,106,0,no
53,528,0,no
32,527,0,yes
31,96,0,no
33,35,0,no
42,85,0,no
43,55,0,no
59,163,0,no
51,316,1,no
38,166,0,no
32,906,0,no
33,53,0,no
22,780,0,yes
53,50,0,no
50,184,0,no
51,89,0,no
64,158,2,no
50,452,0,no
36,864,0,yes
42,81,0,no
34,40,0,no
41,789,0,no
49,555,0,yes
47,795,1,no
26,199,0,no
46,232,0,no
38,201,0,no
46,39,1,no
30,722,0,no
49,920,0,yes
39,47,0,no
23,60,1,no
35,112,0,no
35,477,0,no
45,43,0,no
38,147,0,no
50,23,0,no
53,397,0,no
51,263,0,no
53,342,0,no
59,81,0,no
27,415,1,yes
33,1018,0,no
34,35,0,no
42,130,0,no
48,156,0,no
57,160,0,no
34,345,0,no
66,63,1,no
57,14,0,no
39,59,0,no
49,1034,0,no
26,203,3,yes
31,129,0,no
33,44,0,no
33,80,0,no
44,2035,0,yes
34,285,0,no
34,40,1,no
38,149,0,no
31,276,0,no
34,118,0,no
50,151,0,no
50,162,0,no
28,83,3,no
62,66,0,no
57,473,0,yes
24,329,2,no
29,80,0,no
36,197,0,no
59,91,0,no
45,73,0,no
54,281,0,no
54,179,0,no
29,117,0,no
48,329,0,no
29,160,0,no
33,563,0,yes
28,579,0,no
53,304,1,yes
36,197,0,no
30,82,0,no
53,268,0,no
47,261,0,no
26,84,0,no
44,1530,0,yes
44,83,0,no
33,134,0,no
45,108,0,no
57,153,0,no
31,294,0,no
36,393,0,no
41,106,0,no
50,673,1,yes
42,89,0,no
43,87,0,no
30,2621,0,yes
48,491,3,yes
37,87,0,no
36,355,0,no
47,394,0,no
40,30,0,no
41,359,0,no
43,132,0,no
35,103,0,no
31,427,1,no
62,152,1,no
51,812,0,no
29,73,0,no
41,1204,0,yes
31,154,0,no
50,159,0,no
43,135,0,no
28,1148,0,yes
27,153,0,no
38,378,0,no
51,314,1,no
35,399,0,no
36,80,0,no
42,85,0,no
59,361,0,no
45,121,0,no
58,628,0,yes
31,40,0,no
39,73,0,no
41,381,0,no
29,170,0,yes
41,36,0,no
35,63,0,no
33,229,0,no
40,136,0,no
26,158,0,no
47,107,0,no
27,445,0,no
46,62,0,no
32,259,1,no
28,333,1,no
51,237,4,yes
45,94,0,no
40,94,0,no
49,141,0,no
48,234,0,no
42,120,0,no
52,216,0,no
33,66,0,no
41,64,0,no
54,119,0,no
29,548,0,yes
54,103,0,no
36,459,0,no
48,90,0,no
44,181,0,no
27,135,0,no
55,213,0,no
32,16,0,no
36,72,0,no
33,67,0,no
57,194,0,no
32,54,0,no
51,113,0,no
29,182,0,no
36,218,0,no
46,124,0,no
56,197,0,no
26,11,0,no
50,46,0,no
54,111,0,no
41,243,2,no
46,199,0,no
50,84,0,no
32,262,0,no
39,141,0,no
31,1269,0,yes
42,251,1,no
38,69,0,no
40,254,0,no
26,92,0,no
52,579,0,yes
38,373,0,no
39,93,0,no
34,244,0,no
55,183,0,no
70,252,0,no
31,125,0,no
40,156,0,no
31,82,0,no
56,199,0,no
47,74,0,no
58,236,0,no
58,790,0,no
36,423,0,no
32,180,0,no
44,92,0,no
55,123,0,no
52,231,0,no
29,159,0,no
31,195,0,no
39,180,0,no
40,85,0,no
54,263,0,no
26,63,0,no
48,251,0,no
48,224,0,no
46,1456,0,yes
32,129,0,no
29,117,0,no
51,179,0,no
31,153,0,no
28,81,0,no
29,386,1,no
29,85,0,no
46,230,0,no
59,511,0,no
49,13,0,no
33,307,0,no
23,429,0,no
51,240,0,no
60,152,0,no
29,604,0,yes
33,380,0,yes
53,25,0,no
38,1002,1,no
49,55,0,no
33,16,0,no
35,510,0,yes
50,650,0,no
50,200,0,no
53,380,0,no
36,465,0,no
56,144,0,no
25,72,1,no
79,464,1,yes
32,443,0,no
24,170,0,no
46,436,0,no
28,252,0,no
41,202,0,no
21,171,0,no
33,159,0,no
51,166,0,no
47,352,0,no
35,439,0,no
58,76,0,no
31,142,0,no
36,174,0,no
29,124,0,no
32,75,0,no
31,67,0,no
41,342,0,no
37,266,0,no
50,58,0,no
29,150,0,no
28,52,0,no
48,75,0,no
58,270,0,no
56,335,0,no
40,435,0,no
33,80,0,no
42,113,0,no
38,620,1,no
38,166,0,yes
26,84,0,no
33,273,1,no
36,151,0,no
36,90,0,no
56,941,0,yes
34,72,0,no
41,341,0,no
40,1550,0,yes
32,101,0,no
47,136,0,no
31,157,0,no
44,231,0,no
49,124,0,no
41,664,0,yes
37,198,0,no
41,97,0,no
21,288,0,yes
38,337,0,no
35,1528,0,yes
33,637,1,yes
36,597,0,no
26,143,0,no
46,18,1,no
42,58,0,no
48,224,2,no
26,96,1,no
34,305,0,yes
32,172,0,no
56,44,0,no
38,154,0,no
32,156,1,no
35,189,0,no
39,311,0,no
34,248,0,no
35,63,0,no
32,189,0,no
57,381,0,no
53,150,0,no
30,77,0,no
35,144,0,no
38,395,0,yes
28,108,0,no
39,143,1,no
42,53,0,no
37,227,0,no
64,482,0,yes
34,439,0,no
32,65,0,no
35,121,0,no
41,205,0,no
37,367,0,no
30,55,0,no
43,670,1,yes
42,163,0,no
59,30,0,no
30,299,0,no
29,14,0,no
38,134,0,no
29,1118,0,no
36,77,0,no
36,181,0,no
33,305,0,no
55,86,0,no
39,380,0,no
32,956,0,yes
35,1148,0,no
41,41,0,no
38,1476,0,no
39,208,0,no
29,311,1,yes
37,199,0,no
37,89,0,no
31,115,0,no
49,188,1,no
25,185,1,yes
46,172,0,no
31,199,0,no
35,291,0,no
48,151,1,no
45,301,0,no
37,219,0,no
50,179,0,no
36,241,0,no
44,276,0,no
40,261,0,no
80,411,1,yes
56,49,0,no
32,375,2,no
51,78,0,no
54,487,2,yes
54,111,0,no
31,182,0,no
27,187,0,yes
28,312,0,no
35,255,1,no
46,227,0,no
54,192,1,no
55,168,1,no
35,122,0,no
51,180,0,no
35,400,0,no
35,38,0,no
45,679,0,yes
50,336,0,no
37,110,0,no
32,132,1,no
35,109,0,no
36,612,0,no
36,248,0,no
46,149,0,no
24,140,0,no
33,84,0,no
33,1512,1,yes
41,369,1,no
43,75,0,no
29,5,0,no
34,360,1,yes
28,163,0,no
48,256,0,no
36,379,0,no
32,1145,1,no
56,871,0,no
56,414,1,yes
58,292,0,no
60,442,0,no
32,68,0,no
27,120,0,no
48,1082,0,no
30,108,0,no
25,239,1,yes
34,133,0,no
52,264,0,no
32,155,0,no
34,611,0,no
49,161,0,no
29,101,0,no
47,1122,0,no
43,744,0,no
31,201,0,no
39,162,0,no
50,278,1,no
36,112,0,no
37,280,0,no
31,456,0,yes
43,147,0,no
35,608,2,yes
35,435,0,yes
53,137,0,no
31,364,0,no
47,67,1,no
43,22,1,no
48,122,0,no
32,135,0,no
39,61,0,no
35,281,1,no
28,278,0,no
37,262,0,no
35,172,0,no
29,90,0,no
55,213,1,no
36,86,0,no
58,70,0,no
57,452,0,no
35,712,0,no
28,506,0,yes
35,2429,0,no
59,1268,0,yes
42,375,0,no
43,62,0,no
39,193,0,no
31,90,0,no
37,59,0,no
47,98,0,no
55,189,1,no
56,307,0,no
31,280,0,no
45,189,0,no
49,71,0,no
57,162,0,no
32,508,0,no
35,600,0,no
53,131,0,no
30,164,0,no
57,210,0,no
34,18,0,no
45,332,0,no
30,259,0,no
38,118,0,no
24,439,0,no
49,366,0,no
27,1170,0,no
28,545,4,yes
58,88,0,no
31,339,0,no
51,214,1,no
56,80,0,no
47,100,0,yes
43,1015,0,yes
49,383,0,no
37,198,0,no
43,504,0,no
65,170,0,no
47,168,0,no
18,561,2,yes
37,1009,0,yes
33,132,1,no
47,230,0,no
60,55,0,no
25,94,0,no
36,458,4,yes
31,170,0,no
55,965,0,no
52,151,0,no
30,183,0,no
60,181,1,yes
31,66,0,no
57,30,0,no
40,128,1,no
51,97,1,no
25,322,0,no
46,626,0,yes
36,39,0,no
41,314,0,yes
37,129,0,no
25,175,0,no
49,495,0,no
47,67,0,no
29,392,0,no
51,193,0,no
28,173,0,no
36,137,0,no
31,107,0,no
34,302,0,no
33,157,0,no
30,255,2,yes
29,30,0,no
56,403,0,no
36,229,0,no
23,172,2,yes
32,402,2,no
58,155,0,no
26,130,0,no
50,383,0,no
24,61,0,no
40,193,0,no
46,105,0,no
37,222,0,no
30,131,0,no
32,103,0,no
59,605,0,yes
80,623,0,yes
31,141,0,no
30,221,1,yes
41,54,0,no
25,345,0,no
34,582,0,no
41,358,0,no
31,274,0,no
34,318,0,no
52,43,0,no
46,80,0,no
50,339,0,no
24,428,0,no
37,23,0,no
27,194,0,no
34,243,0,no
46,346,0,no
37,156,0,no
33,45,0,no
54,18,0,no
54,832,0,no
32,87,0,yes
35,332,0,no
51,71,0,no
32,202,0,no
39,32,0,no
24,342,0,yes
34,48,0,no
23,78,0,no
43,593,0,no
26,109,0,no
41,513,0,no
54,96,0,no
36,79,0,no
46,358,0,no
34,43,0,no
26,251,0,no
32,366,0,no
38,66,0,no
38,15,0,no
58,1014,0,yes
51,124,0,no
32,62,0,no
43,269,0,no
54,250,0,no
36,38,1,no
41,417,0,no
31,175,3,yes
60,82,0,no
50,112,0,no
35,145,0,no
40,356,3,yes
31,627,0,yes
38,237,0,no
29,55,1,no
36,76,0,no
40,82,0,no
40,114,0,no
40,427,0,no
34,71,0,no
35,264,0,yes
34,59,0,no
40,264,1,no
43,192,0,no
30,57,0,no
30,171,0,no
43,74,0,no
36,47,0,no
57,111,0,no
36,135,0,no
34,251,0,no
32,1224,0,no
45,173,0,no
26,36,0,no
36,54,2,no
42,400,0,no
28,386,0,no
31,122,1,no
31,100,0,no
33,277,0,no
60,107,1,no
37,200,0,no
35,55,0,no
37,142,0,no
33,208,0,yes
49,288,1,no
37,464,0,no
46,1392,0,yes
60,16,0,no
39,192,0,yes
26,74,0,no
50,983,0,yes
34,208,0,no
44,358,0,no
68,222,0,yes
28,82,0,no
29,103,0,no
31,315,0,no
33,327,0,no
31,166,0,no
35,93,0,no
34,53,0,no
38,86,0,no
58,181,0,no
46,530,0,no
30,200,1,no
40,96,1,no
35,637,0,no
59,142,0,no
33,186,0,no
42,220,0,no
49,128,0,no
36,174,1,yes
24,97,0,yes
37,23,0,no
48,271,0,no
51,249,0,no
35,122,0,no
44,428,0,no
29,337,0,no
41,143,0,no
30,10,0,no
38,449,1,yes
40,32,0,no
30,153,0,no
38,71,1,yes
56,501,0,no
30,136,0,no
35,272,0,no
40,70,0,no
32,94,0,no
34,46,0,no
50,340,1,no
30,301,0,no
46,141,0,no
50,79,0,no
27,84,0,no
34,63,0,no
31,88,1,no
45,46,0,no
58,109,0,no
28,203,0,no
52,338,0,yes
52,97,0,no
46,662,0,yes
41,21,0,no
48,219,1,no
33,442,3,no
31,251,0,no
40,105,0,no
56,272,0,no
28,300,0,yes
39,1201,0,yes
38,83,0,no
26,59,0,no
39,112,0,yes
40,211,0,no
45,618,0,no
45,139,0,no
43,747,0,no
51,29,0,no
37,667,0,no
48,669,0,no
46,241,0,no
65,288,0,yes
58,104,0,no
51,207,0,no
23,672,0,yes
40,420,0,no
25,280,0,no
34,246,0,no
35,141,0,no
57,97,0,no
37,393,0,no
48,195,0,no
29,59,0,no
56,197,0,no
56,160,0,no
25,741,0,yes
32,205,0,no
33,68,0,no
32,360,0,no
40,160,0,no
49,383,0,no
42,130,0,no
56,114,0,no
88,48,0,no
35,391,0,no
50,236,0,no
33,214,0,no
46,130,0,no
49,76,0,no
34,112,0,no
32,134,0,no
48,17,1,no
29,99,0,no
34,207,0,no
36,444,0,yes
50,202,0,no
49,148,0,no
71,115,0,no
39,323,0,no
52,67,0,no
36,188,0,no
31,596,1,no
25,7,0,no
36,167,0,no
39,132,0,no
51,516,0,no
55,609,0,no
34,321,0,no
28,187,0,no
26,440,2,no
37,179,0,no
29,76,2,no
27,171,0,no
43,160,0,no
47,176,0,no
47,252,0,no
40,101,0,no
32,517,0,yes
42,291,0,yes
25,5,0,no
66,679,1,yes
50,157,0,no
33,158,0,no
33,166,0,no
35,208,0,no
26,83,0,no
32,59,0,no
30,52,0,no
52,683,0,no
54,154,1,no
34,420,0,no
32,1906,0,no
31,160,0,no
35,107,0,no
30,235,0,no
27,274,0,no
31,122,0,no
56,571,0,no
29,88,0,no
53,119,0,no
39,163,0,no
85,175,1,yes
55,52,0,no
44,122,0,no
30,11,1,no
43,899,0,no
37,182,0,no
52,161,1,no
50,176,2,no
30,6,0,no
31,231,0,no
34,298,0,no
35,520,2,no
31,41,1,no
33,11,0,no
54,154,0,no
73,127,3,no
60,929,0,yes
41,6,0,no
31,298,0,no
30,26,0,no
37,136,0,no
45,95,0,no
56,665,0,no
54,158,0,no
54,616,1,no
27,466,0,no
45,120,0,no
39,212,0,no
34,107,0,no
30,135,0,no
30,25,0,no
47,42,0,no
34,483,1,no
51,142,0,no
48,89,0,no
43,90,0,no
40,238,0,no
42,178,0,no
44,763,0,yes
59,571,0,no
29,257,0,no
31,150,0,no
33,25,0,no
44,263,0,no
58,389,0,no
50,72,0,no
42,673,0,yes
25,172,0,no
44,799,0,yes
45,138,0,no
66,43,2,no
38,201,0,no
38,433,0,no
41,99,0,no
58,121,0,no
27,93,3,no
35,895,0,yes
35,207,0,no
33,349,0,no
36,80,0,no
50,36,1,no
33,53,0,no
35,98,0,no
60,225,0,no
53,186,0,no
53,1282,0,yes
37,19,0,no
58,850,0,yes
32,146,0,no
55,385,0,no
46,372,0,no
33,152,0,no
38,310,0,yes
37,729,1,yes
46,98,0,no
40,221,0,no
45,92,0,no
29,472,0,no
28,169,0,yes
31,150,0,no
33,176,0,no
53,352,0,no
34,160,0,no
26,37,0,no
39,77,0,no
31,88,0,no
29,304,0,no
30,19,0,no
36,264,0,no
44,151,0,yes
30,177,0,no
33,544,0,no
24,127,0,no
34,137,0,no
37,152,0,no
37,170,2,no
27,805,0,no
36,225,0,no
32,129,0,no
33,85,0,no
45,73,0,no
53,168,0,no
59,144,0,no
39,1254,1,no
46,507,0,no
48,116,0,no
28,133,0,no
81,90,0,no
42,65,1,no
47,247,0,no
57,69,0,no
36,117,0,no
29,263,0,yes
53,26,1,no
39,206,0,no
32,52,0,no
48,248,0,no
31,213,0,yes
43,609,0,no
37,42,0,no
60,527,0,no
34,455,0,no
35,113,0,no
51,335,0,no
41,100,1,no
34,1062,0,no
48,94,0,no
29,315,1,no
25,6,0,no
64,294,0,no
44,754,0,no
46,856,0,yes
47,240,0,no
34,139,0,no
52,91,0,no
40,96,0,no
30,281,0,no
36,371,0,no
28,206,0,yes
35,225,0,no
35,263,0,no
55,230,0,no
35,76,0,no
43,97,0,no
36,233,0,no
48,146,0,no
34,227,0,no
29,896,0,no
43,614,0,no
26,479,0,yes
35,103,0,no
42,130,0,no
32,402,1,no
46,161,0,no
48,804,0,no
41,182,0,no
27,149,0,no
28,279,0,no
27,160,0,no
60,400,0,yes
33,113,0,no
35,140,0,no
51,94,0,no
40,68,0,no
34,120,3,no
26,22,0,no
74,180,0,no
34,184,0,no
36,800,0,no
60,392,0,no
30,757,0,yes
29,798,0,yes
36,148,2,yes
40,353,0,no
55,48,0,no
45,134,0,no
29,274,0,no
57,412,0,no
41,36,0,no
39,363,0,no
40,479,0,no
37,305,0,no
38,71,0,no
31,80,1,no
28,5,0,no
43,545,0,no
26,125,0,no
39,344,0,no
38,100,0,no
38,191,0,no
50,544,0,no
40,104,0,no
53,597,0,no
46,492,0,no
39,207,1,no
37,463,1,no
29,32,1,no
56,1925,0,no
26,136,0,no
31,374,0,no
27,137,0,no
68,130,2,no
41,104,0,no
44,164,0,no
21,85,0,no
58,289,4,yes
36,578,0,no
54,253,0,no
22,107,0,no
29,171,0,no
33,97,0,no
41,120,0,no
51,107,0,no
45,102,0,no
33,196,0,no
27,167,0,no
35,105,0,no
50,119,0,no
40,86,0,no
58,143,0,no
41,174,0,no
36,301,0,no
31,55,0,no
28,80,0,no
26,204,1,no
29,155,0,no
36,208,0,no
32,457,0,no
27,125,0,yes
42,200,0,no
47,528,0,yes
48,111,0,no
31,33,1,no
47,83,0,no
32,271,0,yes
30,17,0,no
33,113,0,no
29,126,0,no
34,1082,0,yes
27,9,0,no
38,69,1,no
64,146,1,no
57,137,0,no
46,171,0,no
83,138,0,no
32,182,0,no
29,124,0,no
23,266,0,no
37,269,0,no
48,209,0,no
40,90,0,no
52,437,0,no
56,125,0,no
59,125,0,no
35,613,0,no
43,96,1,no
33,109,0,no
26,102,0,no
57,295,2,no
29,152,1,no
37,89,0,no
40,71,0,no
32,49,0,no
58,197,0,no
33,89,0,no
59,85,0,no
40,172,0,no
39,430,0,yes
36,65,1,no
51,325,1,yes
43,1502,0,yes
33,624,0,no
51,88,0,no
25,95,0,no
45,95,0,no
57,27,0,no
49,118,0,no
31,113,0,no
44,185,0,no
35,304,2,yes
32,97,1,no
27,304,0,no
31,97,0,no
46,87,0,no
38,164,0,no
40,214,0,no
25,180,0,no
42,671,0,no
28,178,2,no
30,262,0,no
45,88,0,no
46,10,0,no
47,47,0,no
31,476,0,yes
43,469,0,no
35,73,1,no
50,20,0,no
32,215,0,no
43,366,0,no
44,300,0,no
31,392,0,no
45,111,0,no
38,198,0,no
66,142,0,yes
30,67,0,no
45,262,0,no
24,114,0,no
44,361,0,no
38,122,0,no
48,234,0,no
31,50,1,no
33,130,0,no
36,320,2,no
36,57,0,no
37,119,0,no
44,144,1,no
55,385,0,no
35,219,0,no
53,348,2,no
61,350,2,yes
48,311,0,no
51,792,0,no
50,145,0,no
39,407,0,no
21,97,1,no
49,772,0,no
31,263,0,no
55,95,0,no
50,236,0,no
30,81,0,no
27,345,0,yes
41,98,0,no
34,82,1,no
58,158,2,no
32,163,0,no
56,169,2,yes
28,211,0,no
27,431,0,yes
38,101,0,no
45,208,0,no
39,217,0,no
42,77,0,no
35,417,0,no
38,992,0,yes
38,39,0,no
51,143,0,no
29,100,0,no
55,197,0,no
59,115,0,no
36,361,0,no
28,209,0,yes
46,155,0,no
37,13,0,no
36,174,0,no
37,252,0,no
40,308,0,no
36,83,0,no
34,329,0,no
32,70,0,no
55,633,0,no
31,181,0,no
26,344,0,no
34,85,0,no
30,597,0,no
35,357,0,no
48,115,0,no
43,322,0,no
23,190,0,no
57,366,0,no
41,115,0,no
46,254,0,no
57,48,0,no
44,47,0,no
22,143,0,no
29,718,0,no
39,150,0,no
36,254,0,no
24,55,0,no
40,100,0,no
31,232,0,no
49,188,0,no
53,49,0,no
50,36,0,no
24,115,0,no
50,39,0,no
35,219,0,no
37,286,0,no
36,177,0,no
52,208,0,no
36,81,0,no
53,61,0,no
57,87,0,no
33,246,2,no
32,8,0,no
49,125,0,no
53,1041,0,yes
59,370,0,no
59,91,1,no
42,173,0,no
30,474,0,yes
26,878,0,yes
38,848,0,yes
35,313,0,no
29,158,0,no
27,229,1,yes
53,723,0,no
27,606,0,no
36,363,0,no
36,12,0,no
37,153,0,no
72,124,0,no
33,262,0,no
49,326,0,no
37,102,0,no
26,334,0,yes
52,451,1,yes
50,99,0,no
57,168,0,no
47,241,0,no
32,409,0,no
34,71,1,no
46,59,0,no
34,242,1,yes
46,167,0,no
37,454,0,no
31,69,0,no
27,279,1,no
71,217,2,yes
23,173,0,no
57,92,0,no
29,34,1,no
30,131,0,no
29,87,1,no
53,51,0,no
34,1238,0,yes
45,254,0,no
29,149,1,no
57,114,0,no
26,305,1,yes
52,633,0,yes
51,116,0,no
40,119,0,no
28,142,0,no
53,121,0,no
34,369,1,no
35,144,0,no
33,96,0,no
33,270,0,no
39,367,0,no
88,82,0,no
38,176,0,no
49,197,0,no
55,376,0,no
26,146,0,no
33,315,0,no
35,227,0,no
56,1037,0,no
30,242,0,no
49,801,0,yes
44,127,0,no
30,217,0,no
24,413,0,yes
32,106,0,no
29,42,0,no
